00:05	1.59374
00:05	1.98477
00:05	1.84372
00:05	1.67365
00:06	2.79902
00:07	2.77065
00:15	2.40515
00:16	2.41986
00:16	2.41986
00:16	2.40515
00:16	2.40515
00:16	2.41003
00:16	2.41493
00:17	2.41986
00:17	2.40515
00:17	2.40515
00:17	2.40515
00:17	2.40515
00:17	2.40515
00:17	2.4003
00:18	2.4003
00:18	2.40515
00:18	2.40515
00:18	2.42481
00:19	2.41493
00:20	2.37636
00:21	2.4003
00:21	2.40515
00:22	2.40515
00:22	2.4003
00:22	2.40515
00:23	2.41986
00:23	2.41493
00:25	2.38587
00:25	2.42481
00:25	2.42481
00:27	2.3811
00:28	2.38587
00:28	2.41003
00:28	2.4003
00:28	2.40515
00:30	2.0547
00:30	2.04783
00:33	1.14379
00:34	2.30336
00:34	1.26402
00:34	1.30466
00:34	1.45622
00:35	2.41003
00:35	1.60035
00:35	1.56131
00:35	1.58499
00:35	1.55707
00:35	1.55073
00:36	2.00099
00:36	2.03086
00:42	1.61594
00:42	1.66184
00:43	1.69282
01:03	2.24769
01:03	2.24353
01:03	2.24353
01:17	1.70254
01:18	1.6904
01:21	1.60035
01:21	1.58936
01:22	1.4543
01:22	1.86926
01:47	1.48941
